"entity_id",Wikidata diff,"Reference","calendar of date in DB",date of edit,user,bot (y/n),property"Q37217",https://www.wikidata.org/w/index.php?title=Q37217&diff=155717584&oldid=149466221,https://de.wikipedia.org/wiki/Fjodor_Iwanowitsch_Tjuttschew,greg,"04:37, 4 September 2014",Vlsergey,y,
Q3442373,https://www.wikidata.org/w/index.php?title=Q3442373&diff=160170849&oldid=160170796,"https://ru.wikipedia.org/wiki/%D0%96%D0%B5%D0%BB%D0%B8%D1%85%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F,_%D0%92%D0%B5%D1%80%D0%B0_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%BD%D0%B0",jul,"01:52, 28 September 2014",EugeneZelenko,n,P570 (date of death)
Q2705969,https://www.wikidata.org/w/index.php?title=Q2705969&diff=82012257&oldid=76087450,https://en.wikipedia.org/wiki/Guaimar_II_of_Salerno,jul,"19:27, 27 October 2013",KrBot,y,P570 (date of death)
Q788806,https://www.wikidata.org/w/index.php?title=Q788806&diff=83694249&oldid=76864103,https://de.wikipedia.org/wiki/Konrad_von_Bayern,jul,"10:32, 4 November 2013",KrBot,y,P570 (date of death)
Q4331797,https://www.wikidata.org/w/index.php?title=Q4331797&diff=78925679&oldid=78925673,"https://ru.wikipedia.org/wiki/%D0%9E%D0%B4%D1%80%D0%BE%D0%B2%D0%BE%D0%BD%D0%B6,_%D0%9F%D1%91%D1%82%D1%80",jul,"08:17, 17 October 2013",KrBot,y,P570 (date of death)
Q11768400,https://www.wikidata.org/w/index.php?title=Q11768400&diff=154290025&oldid=153510564,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%B1%D0%BE%D0%BB%D1%8C%D1%81%D0%B8%D0%BD,_%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87",greg,"01:38, 30 August 2014",Vlsergey,y,P570 (date of death)
Q12880457,https://www.wikidata.org/w/index.php?title=Q12880457&diff=114195824&oldid=114195599,https://el.wikipedia.org/wiki/%CE%9C%CE%AC%CF%87%CE%B7_%CF%84%CE%BF%CF%85_%CE%91%CE%B3%CE%AF%CE%BF%CF%85_%CE%91%CE%B8%CE%B1%CE%BD%CE%B1%CF%83%CE%AF%CE%BF%CF%85_%CE%9A%CE%B1%CF%81%CF%8D%CF%84%CE%B1%CE%B9%CE%BD%CE%B1%CF%82,greg,"22:11, 5 March 2014",Geraki,n,P585 (point in time)
Q16007071,https://www.wikidata.org/w/index.php?title=Q16007071&diff=118668264&oldid=118668253,https://de.wikipedia.org/wiki/Konrad_von_dem_Eichhorn_%28%E2%80%A0_1437%29,greg,"08:41, 2 April 2014",Magnus Manske,"n
",P570 (date of death)
Q15080884,https://www.wikidata.org/w/index.php?title=Q15080884&diff=157580789&oldid=104972697,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B7%D0%B4%D0%B5%D0%B5%D0%B2,_%D0%9E%D1%81%D0%B8%D0%BF_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87",greg,"01:36, 15 September 2014",Vlsergey,y,P570 (date of death)
Q4125988,https://www.wikidata.org/w/index.php?title=Q4125988&diff=154286054&oldid=153409470,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D1%88%D0%B8%D0%BB%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87",greg,"01:11, 30 August 2014",Vlsergey,y,P569 (date of birth)
Q4125988,https://www.wikidata.org/w/index.php?title=Q4125988&diff=154286054&oldid=153409470,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D1%88%D0%B8%D0%BB%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87",greg,"01:11, 30 August 2014",Vlsergey,y,P570 (date of death)
Q4182847,https://www.wikidata.org/w/index.php?title=Q4182847&diff=157416489&oldid=112430407,"https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%B2%D0%B0%D0%B4%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87",greg,"10:31, 14 September 2014",Vlsergey,y,P569 (date of birth)
Q4182847,https://www.wikidata.org/w/index.php?title=Q4182847&diff=157416489&oldid=112430407,"https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%B2%D0%B0%D0%B4%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87",greg,"10:31, 14 September 2014",Vlsergey,y,P570 (date of death)
Q4181509,https://www.wikidata.org/w/index.php?title=Q4181509&diff=157348429&oldid=121650813,"https://ru.wikipedia.org/wiki/%D0%96%D1%83%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87",greg,"05:13, 14 September 2014",Vlsergey,y,P569 (date of birth)
Q4181509,https://www.wikidata.org/w/index.php?title=Q4181509&diff=157348429&oldid=121650813,"https://ru.wikipedia.org/wiki/%D0%96%D1%83%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87",greg,"05:13, 14 September 2014",Vlsergey,y,P570 (date of death)
Q4142042,https://www.wikidata.org/w/index.php?title=Q4142042&diff=154283080&oldid=153385132,"https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D0%BB%D0%BE%D0%B2%D1%89%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87",greg,"00:51, 30 August 2014",Vlsergey,y,P569 (date of birth)
Q4142042,https://www.wikidata.org/w/index.php?title=Q4142042&diff=154283080&oldid=153385132,"https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D0%BB%D0%BE%D0%B2%D1%89%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87",greg,"00:51, 30 August 2014",Vlsergey,y,P570 (date of death)
Q4296801,https://www.wikidata.org/w/index.php?title=Q4296801&diff=84808620&oldid=77506986,https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%82%D1%80%D0%BE%D1%84%D0%B0%D0%BD_%28%D0%B5%D0%BF%D0%B8%D1%81%D0%BA%D0%BE%D0%BF_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D1%81%D0%BA%D0%B8%D0%B9%29,jul,"09:46, 9 November 2013",KrBot,"y
",P570 (date of death)
Q4138220,https://www.wikidata.org/w/index.php?title=Q4138220&diff=82119578&oldid=76159943,https://ru.wikipedia.org/wiki/%D0%93%D0%B8%D0%B7%D0%B5%D0%BB%D1%8C%D0%B1%D0%B5%D1%80%D1%82_II_%28%D0%B3%D1%80%D0%B0%D1%84_%D0%90%D1%80%D0%B4%D0%B5%D0%BD%D0%BD%D0%B5%D0%BD%D0%B3%D0%B0%D1%83%29,jul,"03:12, 28 October 2013",KrBot,y,P570 (date of death)
Q4139584,https://www.wikidata.org/w/index.php?title=Q4139584&diff=82134257&oldid=76168455,https://en.wikipedia.org/wiki/Gleb_Svyatoslavich,jul,"04:30, 28 October 2013",KrBot,y,P570 (date of death)
Q7359191,https://www.wikidata.org/w/index.php?title=Q7359191&diff=114925424&oldid=114925302,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B8%D1%84%D1%84%D0%BE%D1%80%D0%B4,_%D0%A0%D0%BE%D0%B4%D0%B6%D0%B5%D1%80,_2-%D0%B9_%D0%B1%D0%B0%D1%80%D0%BE%D0%BD_%D0%B4%D0%B5_%D0%9A%D0%BB%D0%B8%D1%84%D1%84%D0%BE%D1%80%D0%B4",greg,"14:19, 8 March 2014",Vladimir Solovjev,n,P569 (date of birth)
Q7359191,https://www.wikidata.org/w/index.php?title=Q7359191&diff=114925490&oldid=114925424,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B8%D1%84%D1%84%D0%BE%D1%80%D0%B4,_%D0%A0%D0%BE%D0%B4%D0%B6%D0%B5%D1%80,_2-%D0%B9_%D0%B1%D0%B0%D1%80%D0%BE%D0%BD_%D0%B4%D0%B5_%D0%9A%D0%BB%D0%B8%D1%84%D1%84%D0%BE%D1%80%D0%B4",greg,"14:19, 8 March 2014",Vladimir Solovjev,n,P570 (date of death)
Q2466161,https://www.wikidata.org/w/index.php?title=Q2466161&diff=79862513&oldid=79862505,https://en.wikipedia.org/wiki/Procopius_of_Scythopolis,greg,"15:43, 20 October 2013",KrBot,y,P570 (date of death)
Q3880850,https://www.wikidata.org/w/index.php?title=Q3880850&diff=78922042&oldid=78922037,https://it.wikipedia.org/wiki/Oderisio_di_Montecassino,jul,"08:02, 17 October 2013",KrBot,y,P570 (date of death)
Q504529,https://www.wikidata.org/w/index.php?title=Q504529&diff=77489404&oldid=77489393,https://de.wikipedia.org/wiki/Theodor_von_Tarsus,jul,"18:43, 13 October 2013",KrBot,y,P570 (date of death)
Q160922,https://www.wikidata.org/w/index.php?title=Q160922&diff=60557700&oldid=60557676,https://de.wikipedia.org/wiki/Coelestin_I.,jul,"17:55, 21 July 2013",Denny,n,P570 (date of death)
Q160922,https://www.wikidata.org/w/index.php?title=Q160922&diff=60557649&oldid=60557582,https://de.wikipedia.org/wiki/Coelestin_I.,greg,"17:55, 21 July 2013",Denny,n,P39 / start time
Q162972,https://www.wikidata.org/w/index.php?title=Q162972&diff=60571137&oldid=60571112,https://de.wikipedia.org/wiki/Eutychianus,jul,"19:45, 21 July 2013",Denny,n,P570 (date of death)
Q162972,https://www.wikidata.org/w/index.php?title=Q162972&diff=60571070&oldid=60571030,https://de.wikipedia.org/wiki/Eutychianus,jul,"19:45, 21 July 2013",Denny,n,P39 / start time
